,Unnamed: 0,Plot,Subplot,Species,Light_ISF,Light_Cat,Core,Soil,Sterile,Conspecific,Myco,SoilMyco,AMF,EMF,Phenolics,Lignin,NSC,Census,Time,Event,Harvest,Season,Alive
1663,1663,2,1,4,0.083,2,2017,7,0,2,1,2,24.39,9.251666666666663,0.62,9.43,11.96,12,42.0,1.0,0,2,0
1664,1664,11,2,2,0.055,1,2017,5,1,1,2,3,10.58,4.23,2.29,19.25,18.63,19,66.5,1.0,0,1,0
1665,1665,2,3,4,0.097,2,2017,6,0,2,1,1,43.67,3.93,0.79,9.95,13.16,12,42.0,1.0,0,2,0
1666,1666,2,3,4,0.097,2,2017,2,0,2,1,2,33.29,3.63,0.57,10.94,13.76,12,42.0,1.0,0,2,0
1667,1667,11,4,3,0.05,1,2017,5,1,1,2,3,11.48,3.33,2.54,26.12,11.05,33,115.5,0.0,0,1,1
1668,1668,2,1,3,0.083,2,2016,5,1,1,2,3,4.89,3.78,3.39,24.95,14.51,12,42.0,1.0,0,1,0
1669,1669,2,3,4,0.097,2,2017,4,0,2,1,2,36.14,3.705,0.71,8.39,11.59,12,42.0,1.0,0,2,0
1670,1670,2,1,4,0.083,2,2017,2,0,2,1,2,41.92,3.63,0.74,8.53,11.85,12,42.0,1.0,0,2,0
1671,1671,2,1,4,0.083,2,2016,4,0,2,1,2,37.18,3.555,0.63,7.87,11.46,12,42.0,1.0,0,2,0
1672,1672,2,3,4,0.097,2,2017,2,0,2,1,2,33.29,3.48,0.57,10.94,13.76,12,42.0,1.0,0,2,0
1673,1673,2,1,4,0.083,2,2016,4,0,2,1,2,37.18,3.405,0.63,7.87,11.46,12,42.0,1.0,0,2,0
1674,1674,11,4,3,0.05,1,2017,5,1,1,2,3,11.48,3.33,2.54,26.12,11.05,21,73.5,1.0,0,1,0
1675,1675,2,3,4,0.097,2,2017,7,0,2,1,2,29.61,13.026666666666667,0.56,10.65,13.69,12,42.0,1.0,0,2,0
1676,1676,2,1,4,0.083,2,2017,6,0,2,1,1,31.0,22.723333333333336,0.57,10.76,13.36,12,42.0,1.0,0,2,0
1677,1677,11,4,2,0.05,1,2017,2,0,2,2,2,21.36,32.42,4.76,19.11,22.08,33,115.5,0.0,0,1,1
1678,1678,2,5,1,0.118,2,2017,1,0,2,1,1,25.33,31.67875,-0.75,12.88,12.14,12,42.0,1.0,0,2,0
1679,1679,2,3,4,0.097,2,2016,6,0,2,1,1,43.67,30.9375,0.79,9.95,13.16,12,42.0,1.0,0,2,0
1680,1680,2,2,1,0.082,2,2016,1,0,2,1,1,21.02,30.19625,-0.63,14.18,12.41,12,42.0,1.0,0,2,0
1681,1681,2,4,4,0.1,2,2016,1,0,3,1,1,22.84,29.455,0.21,10.4,13.93,12,42.0,1.0,0,2,0
1682,1682,2,2,4,0.082,2,2016,1,0,3,1,1,30.68,28.71375,0.38,9.31,11.9,12,42.0,1.0,0,2,0
1683,1683,2,4,4,0.1,2,2017,2,0,2,1,2,32.05,27.9725,0.73,10.55,13.75,12,42.0,1.0,0,2,0
1684,1684,2,4,4,0.1,2,2016,7,0,2,1,2,31.81,27.23125,0.71,10.3,13.48,12,42.0,1.0,0,2,0
1685,1685,11,4,3,0.05,1,2017,7,0,2,2,2,18.87,26.49,3.84,23.21,16.67,18,63.0,1.0,0,1,0
1686,1686,11,2,3,0.055,1,2017,5,1,1,2,3,12.48,5.31,2.53,27.33,9.95,33,115.5,0.0,0,1,1
1687,1687,11,2,2,0.055,1,2017,6,0,2,2,1,19.17,25.9,4.73,18.57,22.51,21,73.5,1.0,0,1,0
1688,1688,11,4,2,0.05,1,2017,5,1,1,2,3,9.44,4.87,2.38,18.81,18.49,33,115.5,0.0,0,1,1
1689,1689,2,2,4,0.082,2,2017,4,0,2,1,2,41.69,5.216666666666667,0.67,7.08,11.28,12,42.0,1.0,0,2,0
1690,1690,2,2,1,0.082,2,2017,1,0,2,1,1,21.02,5.5633333333333335,-0.63,14.18,12.41,12,42.0,1.0,0,2,0
1691,1691,2,2,4,0.082,2,2017,6,0,2,1,1,44.69,5.91,0.69,10.07,13.0,12,42.0,1.0,0,2,0
1692,1692,2,4,4,0.1,2,2017,1,0,3,1,1,22.84,6.256666666666667,0.21,10.4,13.93,12,42.0,1.0,0,2,0
1693,1693,2,4,4,0.1,2,2017,1,0,3,1,1,22.84,6.6033333333333335,0.21,10.4,13.93,12,42.0,1.0,0,2,0
1694,1694,2,2,4,0.082,2,2017,4,0,2,1,2,41.69,6.95,0.67,7.08,11.28,12,42.0,1.0,0,2,0
1695,1695,2,4,4,0.1,2,2017,2,0,2,1,2,32.05,7.296666666666667,0.73,10.55,13.75,12,42.0,1.0,0,2,0
1696,1696,3,3,1,0.103,2,2017,7,0,2,1,2,14.33,7.643333333333333,-0.04,13.45,12.56,12,42.0,1.0,0,2,0
1697,1697,12,1,3,0.063,1,2017,5,1,1,2,3,11.79,7.99,2.56,25.62,11.47,33,115.5,0.0,0,1,1
1698,1698,3,1,4,0.08,2,2017,5,1,1,1,3,12.2,5.805,0.07,7.43,11.6,12,42.0,1.0,0,2,0
1699,1699,12,3,3,0.047,1,2017,5,1,1,2,3,10.34,3.62,2.48,26.38,11.04,17,59.5,1.0,0,1,0
1700,1700,3,1,4,0.08,2,2017,5,1,1,1,3,12.2,6.811999999999999,0.07,7.43,11.6,12,42.0,1.0,0,2,0
1701,1701,3,3,4,0.103,2,2017,3,0,2,1,1,19.14,10.003999999999998,0.34,10.75,13.6,12,42.0,1.0,0,2,0
1702,1702,3,1,1,0.08,2,2016,7,0,2,1,2,12.57,13.195999999999998,-0.1,13.73,12.47,12,42.0,1.0,0,2,0
1703,1703,3,1,4,0.08,2,2016,3,0,2,1,1,32.34,16.387999999999998,0.37,8.48,11.26,12,42.0,1.0,0,2,0
1704,1704,12,3,3,0.047,1,2017,1,0,2,2,1,16.59,19.58,2.4,23.47,12.33,21,73.5,1.0,0,1,0
1705,1705,3,3,1,0.103,2,2016,2,0,2,1,2,12.55,18.855,0.18,14.06,12.1,12,42.0,1.0,0,2,0
1706,1706,3,1,1,0.08,2,2017,7,0,2,1,2,12.57,18.13,-0.1,13.73,12.47,12,42.0,1.0,0,2,0
1707,1707,3,3,4,0.103,2,2017,3,0,2,1,1,19.14,17.404999999999998,0.34,10.75,13.6,12,42.0,1.0,0,2,0
1708,1708,3,2,1,0.082,2,2016,7,0,2,1,2,14.77,16.68,-0.05,14.08,12.62,12,42.0,1.0,0,2,0
1709,1709,3,4,1,0.087,2,2017,2,0,2,1,2,14.91,15.954999999999998,0.31,13.94,12.3,12,42.0,1.0,0,2,0
1710,1710,3,4,1,0.087,2,2016,2,0,2,1,2,14.91,15.23,0.31,13.94,12.3,12,42.0,1.0,0,2,0
1711,1711,3,2,4,0.082,2,2017,3,0,2,1,1,20.45,14.505,0.3,10.69,13.27,12,42.0,1.0,0,2,0
1712,1712,12,1,3,0.063,1,2017,2,0,3,2,2,18.62,13.78,2.42,26.84,9.78,23,80.5,1.0,0,1,0
1713,1713,3,4,4,0.087,2,2017,5,1,1,1,3,8.73,16.66,0.06,7.69,11.93,12,42.0,1.0,0,2,0
1714,1714,3,4,1,0.087,2,2017,2,0,2,1,2,14.91,19.54,0.31,13.94,12.3,12,42.0,1.0,0,2,0
1715,1715,3,4,1,0.087,2,2016,7,0,2,1,2,13.4,22.42,-0.02,13.88,12.46,12,42.0,1.0,0,2,0
1716,1716,6,2,2,0.092,2,2017,6,0,2,2,1,18.61,25.3,5.04,18.68,22.25,12,42.0,1.0,0,1,0
1717,1717,7,3,4,0.082,2,2017,4,0,2,1,2,41.69,27.3025,0.67,7.08,11.28,12,42.0,1.0,0,2,0
1718,1718,7,1,4,0.078,2,2016,4,0,2,1,2,32.66,29.305,0.6,5.31,7.66,12,42.0,1.0,0,2,0
1719,1719,7,3,4,0.082,2,2016,1,0,3,1,1,30.68,31.3075,0.38,9.31,11.9,12,42.0,1.0,0,2,0
1720,1720,12,1,2,0.063,1,2016,6,0,2,2,1,21.41,33.31,4.78,26.68,14.82,33,115.5,0.0,0,1,1
1721,1721,7,1,4,0.078,2,2017,1,0,3,1,1,34.76,34.393750000000004,0.46,8.54,11.6,12,42.0,1.0,0,2,0
1722,1722,7,1,4,0.078,2,2017,6,0,2,1,1,34.41,35.4775,0.67,8.36,11.43,12,42.0,1.0,0,2,0
1723,1723,7,1,4,0.078,2,2016,6,0,2,1,1,34.41,36.56125,0.67,8.36,11.43,12,42.0,1.0,0,2,0
1724,1724,7,2,4,0.079,2,2017,6,0,2,1,1,37.6,37.645,0.74,7.83,11.34,12,42.0,1.0,0,2,0
1725,1725,7,4,4,0.08,2,2016,1,0,3,1,1,29.88,38.72875,0.43,9.1,11.74,12,42.0,1.0,0,2,0
1726,1726,7,2,4,0.079,2,2016,6,0,2,1,1,37.6,39.8125,0.74,7.83,11.34,12,42.0,1.0,0,2,0
1727,1727,7,2,4,0.079,2,2016,1,0,3,1,1,34.48,40.89625,0.5,7.95,11.53,12,42.0,1.0,0,2,0
1728,1728,12,3,3,0.047,1,2016,6,0,2,2,1,21.96,41.98,3.84,27.2,14.78,18,63.0,1.0,0,1,0
1729,1729,7,2,4,0.079,2,2017,4,0,2,1,2,32.86,39.422666666666665,0.63,5.48,9.77,12,42.0,1.0,0,2,0
1730,1730,8,1,4,0.061,1,2017,2,0,2,1,2,34.46,36.86533333333333,0.7,7.99,11.69,12,42.0,1.0,0,2,0
1731,1731,8,3,4,0.061,1,2016,7,0,2,1,2,25.93,34.308,0.6,6.97,11.03,12,42.0,1.0,0,2,0
1732,1732,8,1,4,0.061,1,2016,4,0,2,1,2,34.64,31.750666666666664,0.51,5.38,6.91,12,42.0,1.0,0,2,0
1733,1733,8,3,4,0.061,1,2017,2,0,2,1,2,34.46,29.19333333333333,0.7,7.99,11.69,12,42.0,1.0,0,2,0
1734,1734,8,3,4,0.061,1,2016,7,0,2,1,2,25.93,26.636,0.6,6.97,11.03,12,42.0,1.0,0,2,0
1735,1735,8,1,4,0.061,1,2016,6,0,2,1,1,37.23,24.078666666666663,0.67,6.94,11.23,12,42.0,1.0,0,2,0
1736,1736,8,3,4,0.061,1,2016,7,0,2,1,2,25.93,21.52133333333333,0.6,6.97,11.03,12,42.0,1.0,0,2,0
1737,1737,8,1,4,0.061,1,2017,1,0,3,1,1,33.45,18.964,0.41,5.28,7.01,12,42.0,1.0,0,2,0
1738,1738,8,4,4,0.063,1,2017,1,0,3,1,1,32.18,16.406666666666666,0.39,5.18,6.74,12,42.0,1.0,0,2,0
1739,1739,8,4,4,0.063,1,2017,1,0,3,1,1,32.18,13.84933333333333,0.39,5.18,6.74,12,42.0,1.0,0,2,0
1740,1740,8,4,1,0.063,1,2016,7,0,2,1,2,14.46,11.291999999999998,-0.01,13.55,12.46,12,42.0,1.0,0,2,0
1741,1741,8,2,4,0.066,1,2016,4,0,2,1,2,35.54,8.734666666666662,0.53,5.37,7.05,12,42.0,1.0,0,2,0
1742,1742,8,2,4,0.066,1,2016,6,0,2,1,1,38.77,6.17733333333333,0.7,6.94,11.21,12,42.0,1.0,0,2,0
1743,1743,12,3,3,0.047,1,2017,5,1,1,2,3,10.34,3.62,2.48,26.38,11.04,17,59.5,1.0,0,1,0
1744,1744,8,2,4,0.066,1,2016,4,0,2,1,2,35.54,7.006666666666667,0.53,5.37,7.05,12,42.0,1.0,0,2,0
1745,1745,9,1,1,0.065,1,2017,2,0,2,1,2,12.51,10.393333333333334,-0.02,11.17,11.21,12,42.0,1.0,0,2,0
1746,1746,12,1,3,0.063,1,2016,2,0,3,2,2,18.62,13.78,2.42,26.84,9.78,17,59.5,1.0,0,1,0
1747,1747,9,3,1,0.077,2,2017,2,0,2,1,2,15.11,17.62,0.09,10.94,11.15,12,42.0,1.0,0,2,0
1748,1748,9,3,1,0.077,2,2017,2,0,2,1,2,15.11,21.46,0.09,10.94,11.15,12,42.0,1.0,0,2,0
1749,1749,9,3,1,0.077,2,2016,4,0,2,1,2,14.0,25.3,-0.21,11.05,11.32,12,42.0,1.0,0,2,0
1750,1750,12,3,2,0.047,1,2017,1,0,2,2,1,17.52,29.14,3.66,19.05,20.3,33,115.5,0.0,0,1,1
1751,1751,9,1,4,0.065,1,2016,3,0,2,1,1,23.06,24.7725,0.29,5.13,6.77,12,42.0,1.0,0,2,0
1752,1752,9,1,1,0.065,1,2016,4,0,2,1,2,12.82,20.405,-0.22,10.84,11.34,12,42.0,1.0,0,2,0
1753,1753,9,3,1,0.077,2,2016,4,0,2,1,2,14.0,16.0375,-0.21,11.05,11.32,12,42.0,1.0,0,2,0
1754,1754,12,1,3,0.063,1,2017,1,0,2,2,1,19.59,11.67,2.49,25.67,11.08,33,115.5,0.0,0,1,1
1755,1755,9,3,1,0.077,2,2016,4,0,2,1,2,14.0,9.9275,-0.21,11.05,11.32,12,42.0,1.0,0,2,0
1756,1756,9,3,1,0.077,2,2016,4,0,2,1,2,14.0,8.185,-0.21,11.05,11.32,12,42.0,1.0,0,2,0
1757,1757,9,1,4,0.065,1,2017,3,0,2,1,1,23.06,6.4425,0.29,5.13,6.77,12,42.0,1.0,0,2,0
1758,1758,12,5,2,0.035,1,2017,5,1,1,2,3,8.76,4.7,2.32,18.87,18.64,23,80.5,1.0,0,1,0
1759,1759,9,4,1,0.073,1,2016,7,0,2,1,2,15.06,8.542,-0.04,13.53,12.37,12,42.0,1.0,0,2,0
1760,1760,9,5,4,0.071,1,2017,5,1,1,1,3,11.82,12.384,0.27,5.42,8.52,12,42.0,1.0,0,2,0
1761,1761,9,4,1,0.073,1,2017,7,0,2,1,2,15.06,16.226,-0.04,13.53,12.37,12,42.0,1.0,0,2,0
1762,1762,9,2,1,0.074,1,2017,7,0,2,1,2,14.68,20.068,-0.03,13.67,12.32,12,42.0,1.0,0,2,0
1763,1763,12,5,2,0.035,1,2017,6,0,2,2,1,20.31,23.91,4.63,18.56,21.85,23,80.5,1.0,0,1,0
1764,1764,9,4,1,0.073,1,2017,2,0,2,1,2,12.63,30.74,-0.04,10.98,11.22,12,42.0,1.0,0,2,0
1765,1765,12,3,2,0.047,1,2016,4,0,2,2,2,27.63,37.57,4.34,20.07,19.51,33,115.5,0.0,0,1,1
1766,1766,9,2,4,0.074,1,2017,3,0,2,1,1,21.81,34.656,0.31,5.07,6.89,12,42.0,1.0,0,2,0
1767,1767,9,2,4,0.074,1,2017,3,0,2,1,1,21.81,31.742,0.31,5.07,6.89,12,42.0,1.0,0,2,0
1768,1768,9,4,1,0.073,1,2017,7,0,2,1,2,15.06,28.828,-0.04,13.53,12.37,12,42.0,1.0,0,2,0
1769,1769,10,1,4,0.051,1,2016,7,0,2,1,2,35.09,25.914,0.51,5.08,7.09,12,42.0,1.0,0,2,0
1770,1770,12,5,3,0.035,1,2016,6,0,2,2,1,20.7,23.0,3.84,20.96,18.08,33,115.5,0.0,0,1,1
1771,1771,10,1,4,0.051,1,2017,1,0,3,1,1,28.58,29.76,0.25,5.08,5.92,12,42.0,1.0,0,2,0
1772,1772,12,4,2,0.032,1,2017,7,0,3,2,2,20.99,36.52,4.47,20.36,19.01,33,115.5,0.0,0,1,1
1773,1773,10,1,4,0.051,1,2017,7,0,2,1,2,35.09,35.94923076923077,0.51,5.08,7.09,12,42.0,1.0,0,2,0
1774,1774,10,3,4,0.075,1,2017,7,0,2,1,2,20.04,35.37846153846154,0.62,5.12,8.19,12,42.0,1.0,0,2,0
1775,1775,10,5,4,0.072,1,2017,2,0,2,1,2,32.85,34.807692307692314,0.69,7.94,11.64,12,42.0,1.0,0,2,0
1776,1776,10,2,4,0.072,1,2016,6,0,2,1,1,33.07,34.23692307692308,0.54,4.96,6.87,12,42.0,1.0,0,2,0
1777,1777,10,2,4,0.072,1,2017,7,0,2,1,2,20.77,33.66615384615385,0.62,5.08,8.14,12,42.0,1.0,0,2,0
1778,1778,10,4,4,0.06,1,2016,6,0,2,1,1,36.87,33.09538461538462,0.54,4.99,7.06,12,42.0,1.0,0,2,0
1779,1779,10,4,4,0.06,1,2017,2,0,2,1,2,21.36,32.52461538461539,0.68,6.47,10.46,12,42.0,1.0,0,2,0
1780,1780,10,4,4,0.06,1,2016,6,0,2,1,1,36.87,31.95384615384616,0.54,4.99,7.06,12,42.0,1.0,0,2,0
1781,1781,10,2,4,0.072,1,2016,7,0,2,1,2,20.77,31.383076923076924,0.62,5.08,8.14,12,42.0,1.0,0,2,0
1782,1782,10,2,4,0.072,1,2016,4,0,2,1,2,56.63,30.81230769230769,0.56,5.41,6.99,12,42.0,1.0,0,2,0
1783,1783,10,4,4,0.06,1,2016,4,0,2,1,2,53.7,30.24153846153846,0.57,5.28,6.36,12,42.0,1.0,0,2,0
1784,1784,10,2,4,0.072,1,2017,1,0,3,1,1,36.12,29.67076923076923,0.42,5.29,7.32,12,42.0,1.0,0,2,0
1785,1785,12,4,3,0.032,1,2017,3,0,2,2,1,12.68,29.1,3.58,23.42,16.56,21,73.5,1.0,0,1,0
1786,1786,11,3,4,0.055,1,2017,2,0,2,1,2,28.15,29.1,0.65,5.42,8.13,12,42.0,1.0,0,2,0
1787,1787,11,3,1,0.055,1,2017,1,0,2,1,1,21.43,29.1,-0.56,9.92,10.04,12,42.0,1.0,0,2,0
1788,1788,11,3,4,0.055,1,2016,6,0,2,1,1,45.58,29.1,0.58,5.0,7.17,12,42.0,1.0,0,2,0
1789,1789,11,3,4,0.055,1,2016,7,0,2,1,2,24.37,29.1,0.58,4.72,7.13,12,42.0,1.0,0,2,0
1790,1790,11,3,4,0.055,1,2016,4,0,2,1,2,51.15,29.1,0.68,5.67,9.44,12,42.0,1.0,0,2,0
1791,1791,12,4,3,0.032,1,2017,3,0,2,2,1,12.68,29.1,3.58,23.42,16.56,33,115.5,0.0,0,1,1
1792,1792,11,1,4,0.068,1,2017,1,0,3,1,1,35.28,28.788823529411765,0.38,5.25,6.94,12,42.0,1.0,0,2,0
1793,1793,11,3,4,0.055,1,2017,2,0,2,1,2,28.15,28.47764705882353,0.65,5.42,8.13,12,42.0,1.0,0,2,0
1794,1794,11,1,4,0.068,1,2017,2,0,2,1,2,32.23,28.166470588235292,0.7,8.19,11.65,12,42.0,1.0,0,2,0
1795,1795,11,5,4,0.068,1,2016,4,0,2,1,2,35.1,27.85529411764706,0.52,5.43,7.49,12,42.0,1.0,0,2,0
1796,1796,11,3,4,0.055,1,2017,7,0,2,1,2,24.37,27.544117647058822,0.58,4.72,7.13,12,42.0,1.0,0,2,0
1797,1797,11,3,4,0.055,1,2016,4,0,2,1,2,51.15,27.23294117647059,0.68,5.67,9.44,12,42.0,1.0,0,2,0
1798,1798,11,4,1,0.05,1,2017,1,0,2,1,1,25.31,26.921764705882357,-0.84,9.36,9.68,12,42.0,1.0,0,2,0
1799,1799,11,2,4,0.055,1,2017,1,0,3,1,1,40.23,26.61058823529412,0.44,5.16,6.35,12,42.0,1.0,0,2,0
1800,1800,11,2,1,0.055,1,2017,1,0,2,1,1,21.43,26.299411764705884,-0.56,9.92,10.04,12,42.0,1.0,0,2,0
1801,1801,11,4,4,0.05,1,2016,4,0,2,1,2,49.68,25.988235294117647,0.44,5.69,8.8,12,42.0,1.0,0,2,0
1802,1802,11,2,4,0.055,1,2016,6,0,2,1,1,45.58,25.67705882352941,0.58,5.0,7.17,12,42.0,1.0,0,2,0
1803,1803,11,4,4,0.05,1,2017,1,0,3,1,1,27.59,25.365882352941178,0.15,5.17,6.25,12,42.0,1.0,0,2,0
1804,1804,11,2,4,0.055,1,2016,4,0,2,1,2,51.15,25.05470588235294,0.68,5.67,9.44,12,42.0,1.0,0,2,0
1805,1805,11,2,4,0.055,1,2017,1,0,3,1,1,40.23,24.743529411764705,0.44,5.16,6.35,12,42.0,1.0,0,2,0
1806,1806,11,2,4,0.055,1,2017,6,0,2,1,1,45.58,24.432352941176468,0.58,5.0,7.17,12,42.0,1.0,0,2,0
1807,1807,12,1,4,0.063,1,2016,4,0,2,1,2,33.5,24.121176470588235,0.53,5.35,6.7,12,42.0,1.0,0,2,0
1808,1808,12,2,3,0.06,1,2017,2,0,3,2,2,16.59,23.81,2.37,25.82,11.39,21,73.5,1.0,0,1,0
1809,1809,12,1,4,0.063,1,2016,4,0,2,1,2,33.5,24.73,0.53,5.35,6.7,12,42.0,1.0,0,2,0
1810,1810,12,4,3,0.032,1,2017,6,0,2,2,1,20.14,25.65,3.81,20.61,18.58,33,115.5,0.0,0,1,1
1811,1811,12,3,4,0.047,1,2017,1,0,3,1,1,27.89,30.115,0.11,5.15,6.47,12,42.0,1.0,0,2,0
1812,1812,12,4,2,0.032,1,2016,4,0,2,2,2,27.52,34.58,4.44,19.11,21.89,33,115.5,0.0,0,1,1
1813,1813,12,3,4,0.047,1,2016,6,0,2,1,1,47.65,19.1,0.63,6.43,10.59,12,42.0,1.0,0,2,0
1814,1814,12,3,3,0.047,1,2017,5,1,1,2,3,10.34,3.62,2.48,26.38,11.04,12,42.0,1.0,0,1,0
1815,1815,12,3,4,0.047,1,2017,1,0,3,1,1,27.89,6.836666666666667,0.11,5.15,6.47,12,42.0,1.0,0,2,0
1816,1816,12,1,4,0.063,1,2017,2,0,2,1,2,34.63,10.053333333333336,0.72,7.99,11.63,12,42.0,1.0,0,2,0
1817,1817,12,1,1,0.063,1,2017,1,0,2,1,1,20.17,13.27,-0.7,14.0,11.94,12,42.0,1.0,0,2,0
1818,1818,12,3,4,0.047,1,2017,6,0,2,1,1,47.65,16.486666666666668,0.63,6.43,10.59,12,42.0,1.0,0,2,0
1819,1819,12,3,4,0.047,1,2016,4,0,2,1,2,32.44,19.703333333333337,0.25,5.75,8.67,12,42.0,1.0,0,2,0
1820,1820,12,4,3,0.032,1,2017,2,0,3,2,2,10.94,22.92,2.21,26.0,11.48,17,59.5,1.0,0,1,0
1821,1821,12,3,4,0.047,1,2016,7,0,2,1,2,28.04,16.846666666666668,0.37,5.49,9.16,12,42.0,1.0,0,2,0
1822,1822,12,1,1,0.063,1,2017,1,0,2,1,1,20.17,10.773333333333332,-0.7,14.0,11.94,12,42.0,1.0,0,2,0
1823,1823,12,4,2,0.032,1,2017,5,1,1,2,3,8.76,4.7,2.32,18.87,18.64,23,80.5,1.0,0,1,0
1824,1824,12,1,4,0.063,1,2017,2,0,2,1,2,34.63,6.17875,0.72,7.99,11.63,12,42.0,1.0,0,2,0
1825,1825,12,1,4,0.063,1,2017,7,0,2,1,2,25.81,7.657500000000001,0.6,4.94,7.85,12,42.0,1.0,0,2,0
1826,1826,12,1,4,0.063,1,2017,1,0,3,1,1,32.18,9.13625,0.39,5.18,6.74,12,42.0,1.0,0,2,0
1827,1827,12,3,4,0.047,1,2017,1,0,3,1,1,27.89,10.615,0.11,5.15,6.47,12,42.0,1.0,0,2,0
1828,1828,12,3,4,0.047,1,2016,4,0,2,1,2,32.44,12.09375,0.25,5.75,8.67,12,42.0,1.0,0,2,0
1829,1829,12,2,4,0.06,1,2017,1,0,3,1,1,34.02,13.572500000000002,0.4,5.25,6.91,12,42.0,1.0,0,2,0
1830,1830,12,4,1,0.032,1,2017,1,0,2,1,1,26.04,15.05125,-0.85,9.34,9.71,12,42.0,1.0,0,2,0
1831,1831,12,2,4,0.06,1,2016,6,0,2,1,1,36.87,16.53,0.54,4.99,7.06,12,42.0,1.0,0,2,0
1832,1832,12,2,4,0.06,1,2016,7,0,2,1,2,24.28,18.00875,0.59,4.83,7.49,12,42.0,1.0,0,2,0
1833,1833,12,4,4,0.032,1,2017,7,0,2,1,2,22.48,19.4875,0.33,5.24,7.37,12,42.0,1.0,0,2,0
1834,1834,12,2,4,0.06,1,2016,6,0,2,1,1,36.87,20.96625,0.54,4.99,7.06,12,42.0,1.0,0,2,0
1835,1835,12,4,4,0.032,1,2017,1,0,3,1,1,28.26,22.445,0.1,5.15,6.47,12,42.0,1.0,0,2,0
1836,1836,12,2,4,0.06,1,2017,2,0,2,1,2,21.36,23.92375,0.68,6.47,10.46,12,42.0,1.0,0,2,0
1837,1837,12,2,4,0.06,1,2016,6,0,2,1,1,36.87,25.4025,0.54,4.99,7.06,12,42.0,1.0,0,2,0
1838,1838,12,4,4,0.032,1,2016,7,0,2,1,2,22.48,26.88125,0.33,5.24,7.37,12,42.0,1.0,0,2,0
1839,1839,12,2,2,0.06,1,2016,2,0,2,2,2,15.17,28.36,4.74,23.67,16.12,33,115.5,0.0,0,1,1
1840,1840,12,2,4,0.06,1,2017,7,0,2,1,2,24.28,25.545,0.59,4.83,7.49,12,42.0,1.0,0,2,0
1841,1841,12,2,2,0.06,1,2016,6,0,2,2,1,20.14,22.73,4.74,18.34,22.05,33,115.5,0.0,0,1,1
1842,1842,12,2,3,0.06,1,2017,6,0,2,2,1,26.68,34.45,3.93,27.29,14.86,21,73.5,1.0,0,1,0
1843,1843,12,2,4,0.06,1,2017,2,0,2,1,2,21.36,35.53,0.68,6.47,10.46,12,42.0,1.0,0,2,0
1844,1844,12,4,1,0.032,1,2016,6,0,3,1,1,19.41,36.61,-0.24,9.61,10.03,18,63.0,1.0,0,2,0
1845,1845,12,2,4,0.06,1,2016,2,0,2,1,2,21.36,37.690000000000005,0.68,6.47,10.46,12,42.0,1.0,0,2,0
1846,1846,13,1,4,0.052,1,2017,5,1,1,1,3,15.38,38.77,0.31,5.18,7.67,12,42.0,1.0,0,2,0
1847,1847,13,1,4,0.052,1,2016,3,0,2,1,1,22.02,39.85,0.21,4.8,5.44,12,42.0,1.0,0,2,0
1848,1848,13,3,1,0.087,2,2017,7,0,2,1,2,13.4,40.93,-0.02,13.88,12.46,12,42.0,1.0,0,2,0
1849,1849,13,3,4,0.087,2,2017,5,1,1,1,3,8.73,42.01,0.06,7.69,11.93,12,42.0,1.0,0,2,0
1850,1850,13,1,4,0.052,1,2016,3,0,2,1,1,22.02,43.09,0.21,4.8,5.44,12,42.0,1.0,0,2,0
1851,1851,12,4,4,0.032,1,2017,5,1,1,1,3,10.98,44.17,0.0,5.0,8.22,33,115.5,0.0,0,2,1
1852,1852,13,1,1,0.052,1,2017,2,0,2,1,2,10.62,45.25,-0.09,10.73,10.96,12,42.0,1.0,0,2,0
1853,1853,13,1,2,0.052,1,2016,4,0,2,2,2,30.81,46.33,4.58,19.18,21.96,19,66.5,1.0,0,1,0
1854,1854,13,1,4,0.052,1,2017,3,0,2,1,1,22.02,40.5425,0.21,4.8,5.44,12,42.0,1.0,0,2,0
1855,1855,13,4,4,0.086,2,2017,3,0,2,1,1,17.26,34.754999999999995,0.28,10.99,13.42,12,42.0,1.0,0,2,0
1856,1856,13,2,1,0.093,2,2016,7,0,2,1,2,15.56,28.9675,0.12,14.44,12.69,12,42.0,1.0,0,2,0
1857,1857,13,3,2,0.087,2,2017,3,0,2,2,1,14.09,23.18,4.64,17.68,23.52,33,115.5,0.0,0,1,1
1858,1858,13,4,4,0.086,2,2017,5,1,1,1,3,10.0,20.87,0.05,7.33,11.55,12,42.0,1.0,0,2,0
1859,1859,13,4,4,0.086,2,2017,3,0,2,1,1,17.26,18.56,0.28,10.99,13.42,12,42.0,1.0,0,2,0
1860,1860,13,1,3,0.052,1,2017,6,0,2,2,1,41.48,16.25,3.84,23.88,16.28,33,115.5,0.0,0,1,1
1861,1861,13,4,4,0.086,2,2017,5,1,1,1,3,10.0,16.788095238095238,0.05,7.33,11.55,12,42.0,1.0,0,2,0
1862,1862,13,2,1,0.093,2,2017,2,0,2,1,2,13.91,17.326190476190476,0.15,13.8,12.05,12,42.0,1.0,0,2,0
1863,1863,13,2,1,0.093,2,2017,2,0,2,1,2,13.91,17.864285714285714,0.15,13.8,12.05,12,42.0,1.0,0,2,0
1864,1864,13,2,4,0.093,2,2017,5,1,1,1,3,9.59,18.402380952380952,-0.01,8.0,11.76,12,42.0,1.0,0,2,0
